level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,unemployment_rate_mom,delinquency_rate_mom,personal_savings_rate_mom,gdp_growth_mom,cpi_mom,revolving_credit_mom,consumer_sentiment_mom,housing_starts_mom,retail_sales_mom,daily_sentiment_score
543,543,2024-04-29,143.7760009765625,-0.004867939230952541,142.65937903504567,142.23646545410156,140.9294677734375,143.12420846830815,0.01790275223161418,54.0875346514706,0.0,-0.10000000000000009,0.0,-0.20000000000000018,0.0,0.3780694027403664,0.04164180978085685,3.2509752925877766,-15.976714100905564,0.45951644423634086,0.0
544,544,2024-04-30,141.7305145263672,-0.014329070179917632,141.30561714982753,142.93014526367188,141.1653060913086,142.87080956977343,0.01709826826859294,57.683808280467,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,0.0
545,545,2024-05-01,139.96173095703125,-0.012558434564701612,141.49336840499376,143.4113739013672,141.32308044433594,142.3418861856385,0.017985586977004465,52.69708240827062,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,
546,546,2024-05-02,140.1297149658203,0.001199494175030441,141.4834760115413,143.42915954589844,141.32439727783202,141.93967323658063,0.014204086003138211,54.64966916641477,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,0.0
547,547,2024-05-03,140.7226104736328,0.004222121982763213,141.73053521021902,143.37975158691407,141.29903462727864,141.71838909786283,0.01395077574846232,56.8114603611061,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,
548,548,2024-05-06,141.63172912597656,0.006439580813647083,142.4815256508783,142.99239807128907,141.37051137288412,141.70263273933804,0.00958296602527101,65.8279682915079,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,
549,549,2024-05-07,140.87083435058594,-0.0053868298113277195,140.4063969790277,142.4647247314453,141.43671773274738,141.55139666865583,0.009271767812832017,62.99948897482248,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,100.0
550,550,2024-05-08,141.13763427734375,0.0018921418045044589,140.96965015004457,141.86788024902344,141.50259450276693,141.4761671429627,0.008807936822329152,53.3936327517374,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,
551,551,2024-05-09,140.80166625976562,-0.0023832660147892386,141.15890242680683,141.5240036010742,141.4360595703125,141.35353061874505,0.006913927652668415,48.74552500325161,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,
552,552,2024-05-10,141.46652221679688,0.004710819098313745,142.77640525402083,141.22289581298827,141.2474156697591,141.37407454566355,0.007176956901480906,34.36779097443288,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,0.0
553,553,2024-05-13,141.10928344726562,-0.0025284468994927834,141.94282702099102,140.9562240600586,141.1651128133138,141.3259307095912,0.0071147879684474,30.05895546995879,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,0.0
554,554,2024-05-14,141.98252868652344,0.006169362528658416,142.9351629263522,140.9814254760742,141.141232808431,141.44531215994252,0.005991252482429498,29.583680418326082,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,
555,555,2024-05-15,143.2427978515625,0.008837064940318546,143.29242020754228,141.30953216552734,141.19691162109376,141.77212774023707,0.004595367830196688,45.441386667410384,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,0.0
556,556,2024-05-16,139.96812438964844,-0.023126363798477968,141.05966325011784,141.29337310791016,141.1809844970703,141.44412713103912,0.009291619836274464,33.871472994964975,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,
557,557,2024-05-17,140.72227478027344,0.005373551838840641,140.722271856396,141.29333953857423,141.144411722819,141.31288124908173,0.009358238594845502,39.118988718227534,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,
558,558,2024-05-20,139.54139709472656,-0.008426954987304511,139.19409787880048,141.0843063354492,141.0553014119466,140.99079322101713,0.009402284321667797,41.68758299901966,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,
559,559,2024-05-21,139.3429412841797,-0.0014232125417921004,138.89640123130135,140.9315170288086,140.97275085449218,140.69118377795576,0.009302628476676773,47.33221147583906,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,0.0
560,560,2024-05-22,138.36053466796875,-0.0070752496780472985,138.5689277421713,140.6538070678711,140.97537282307943,140.26742939432174,0.009414700027540137,42.87301932696764,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,0.0
561,561,2024-05-23,136.4354248046875,-0.014011424052017492,136.991116989843,140.2171829223633,140.90064900716146,139.57070128711553,0.010157817251311835,34.40350115628307,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,
562,562,2024-05-24,136.5644073486328,0.0009449277131433237,136.68350211067076,139.7269714355469,140.85394032796225,139.02410238920956,0.00990055206771784,30.45607129909935,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,83.33333333333331
563,563,2024-05-28,135.57208251953125,-0.007292878861884443,133.78590720142583,139.17325134277343,140.7886469523112,138.3964624129044,0.009961627695154301,29.921909962290584,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,
564,564,2024-05-29,134.60952758789062,-0.0071252740231006195,135.19500477201487,138.43595123291016,140.78250732421876,137.70792880835646,0.009319632845060625,26.50257917677247,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,
565,565,2024-05-30,135.1354522705078,0.0038994264086514474,135.46292126509883,137.62521667480468,140.78204091389975,137.24020580147487,0.00858754311770366,29.88003038522264,0.0,0.10000000000000009,0.0900000000000003,-0.10000000000000053,1.4,0.3129103545463252,0.045751394988347016,-2.7707808564231717,6.004618937644346,-0.15019794298446465,0.0
566,566,2024-05-31,136.5743408203125,0.010591462195821834,136.37587236801892,137.28583831787108,140.6694569905599,137.11913944126354,0.007603198510164778,33.5336666858406,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,
567,567,2024-06-03,136.06825256347656,-0.003712470834550153,134.430913498149,136.8204360961914,140.49784240722656,136.9280690998477,0.007089311398498644,33.200989729471914,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,
568,568,2024-06-04,133.44850158691406,-0.01944096941819838,133.78590030761944,136.21114654541014,140.0959503173828,136.2954204611325,0.008647722901172966,24.525988423678086,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,
569,569,2024-06-05,134.44082641601562,0.0074085024231150525,135.52248319323516,135.72093505859374,139.70572560628256,135.9582215438385,0.00941020729397847,23.299061838662922,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,
570,570,2024-06-06,135.32400512695312,0.006547790987447617,134.6492160787937,135.4172821044922,139.3129898071289,135.84290946804114,0.009825152932354683,33.520995290583656,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,25.0
571,571,2024-06-07,138.72769165039062,0.024841017877170867,137.74527900939816,135.6465087890625,139.12923177083334,136.36741531937741,0.012069437070648668,44.04266121233168,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,
572,572,2024-06-10,139.81924438476562,0.007837518067481107,139.08493882368504,135.97199249267578,138.9739532470703,136.99502060399345,0.012219549888804767,50.8343146194061,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,0.0
573,573,2024-06-11,134.1034393310547,-0.04173903940083484,136.22702822643538,135.82512817382812,138.6515345255534,136.4692785543682,0.018488536865318015,38.18259409157236,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,
574,574,2024-06-12,136.0484161376953,0.01439938592672233,135.26446121432235,135.9690170288086,138.46213124593098,136.39275811497313,0.018954815038643897,45.00215380332642,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,
575,575,2024-06-13,134.05381774902344,-0.014769479081298513,133.00195488671474,135.86085357666016,138.26520080566405,135.967496230255,0.019554323740465875,44.867367280136435,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,
576,576,2024-06-14,132.6744842529297,-0.010342702904045112,132.76379191338717,135.4708679199219,138.01669311523438,135.36876677983219,0.019318000039889052,42.04546872854807,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,-50.0
577,577,2024-06-17,136.0484161376953,0.02511218198534359,135.95910465623427,135.46888427734376,137.8608866373698,135.49233939035275,0.021237890470871962,50.88760256604915,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,-50.0
578,578,2024-06-18,136.2865753173828,0.0017490168202547376,136.7628910697087,135.75269165039063,137.68271484375,135.63674592254003,0.020111511390586895,53.21172605692371,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,
579,579,2024-06-20,137.0705108642578,0.005735631052762635,135.94917887367893,136.01566009521486,137.55603739420573,135.8974304573978,0.0200694033703539,53.66958035482796,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,
580,580,2024-06-21,135.720947265625,-0.00989455181844008,135.98887192296846,136.05535430908202,137.37548116048177,135.8653426043482,0.020321647109373273,48.3761516582834,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,
581,581,2024-06-24,136.62396240234375,0.006631432524727561,136.09802052907506,135.84498138427733,137.23622436523436,136.00327347671103,0.018622364082874206,51.041676796741584,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,
582,582,2024-06-25,133.82559204101562,-0.020694951710699527,132.68442058353534,135.24561614990233,136.98152669270834,135.60733139749368,0.01920467957875352,50.70215325482824,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,0.0
583,583,2024-06-26,135.720947265625,0.014063519185971913,134.9866125943179,135.40736694335936,136.80191548665366,135.627988828063,0.014729397746001027,52.306070098549625,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,
584,584,2024-06-27,133.001953125,-0.020237106185466015,134.35151975387535,135.10272064208985,136.5025629679362,135.15052779114245,0.015340145712640457,46.076458752515094,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,
585,585,2024-06-28,137.38804626464844,0.032445563209779094,137.73537302231756,135.43614349365234,136.30740458170573,135.5573493317799,0.01808433201665242,47.80915287244402,0.0,0.10000000000000009,0.0,-0.1999999999999993,0.0,0.00574699799176237,0.6305000788150439,-10.492227979274627,-4.502541757443723,0.23168407855058692,50.0
586,586,2024-07-01,138.6284637451172,0.008988055323370252,138.56892771093075,136.0315414428711,136.26274922688802,136.11573377056848,0.01759055825089833,48.06204129961116,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,0.0
587,587,2024-07-02,139.40248107910156,0.005567864642473697,139.1941078464506,136.36694793701173,136.21875610351563,136.71332419030176,0.01605070241743309,60.277124093259346,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,25.0
588,588,2024-07-03,137.35829162597656,-0.014772517129734323,137.31859783242072,136.4741195678711,136.14598592122397,136.8305909967881,0.01695409546586233,52.530673851904695,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,0.0
589,589,2024-07-05,134.95684814453125,-0.017637695342437778,136.16748381108442,136.26275329589845,135.99978281656902,136.48991047819592,0.017786224821944474,51.71764864317338,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,50.0
590,590,2024-07-08,134.76829528808594,-0.001398111312572862,134.76829780910344,136.16748809814453,135.88004150390626,136.17688953453955,0.017544829391544545,54.171596661749845,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,
591,591,2024-07-09,135.9392547607422,0.008651157129276232,135.14540285112372,136.09901733398436,135.8635025024414,136.13368321203095,0.017649971374021703,49.761584195371654,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,16.666666666666664
592,592,2024-07-10,135.5621795654297,-0.0027777049406498026,135.99878246250222,136.27267608642578,135.83009490966796,136.02977345810342,0.016224225016734175,48.42741337092825,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,0.0
593,593,2024-07-11,137.9239044189453,0.017271690972971505,138.05291910279078,136.49297180175782,135.90848897298176,136.3741609055292,0.016533656547752684,51.73385101678668,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,
594,594,2024-07-12,137.34837341308594,-0.004181545987879152,139.7398855480442,136.9276138305664,135.99978383382162,136.5512904523577,0.014872495878140497,53.413836126903604,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,
595,595,2024-07-15,143.5008087158203,0.04382010100521067,143.53056626304607,137.53889007568358,136.27862904866535,137.81483922753273,0.017550293518673633,61.82191619122566,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,0.0
596,596,2024-07-16,148.41282653808594,0.033657088361466254,147.72812818510448,138.51732635498047,136.67324523925782,139.74174601126967,0.019856425142464787,73.37787244240442,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,16.666666666666664
597,597,2024-07-17,148.3235321044922,-0.0006018435805949156,150.60587792437332,139.40943145751953,137.08175455729167,141.30207075549194,0.019995022625533643,71.43825699546744,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,49.99999999999999
598,598,2024-07-18,147.5792694091797,-0.0050304644701170695,147.77773403239857,140.43152923583983,137.5527801513672,142.44337960161698,0.019075682040792,76.58346444116343,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,0.0
599,599,2024-07-19,146.14039611816406,-0.009797674246504177,145.088532228649,141.5498840332031,137.94276580810546,143.11556442280735,0.018077470589422655,67.88325628321189,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,0.0
600,600,2024-07-22,143.99696350097656,-0.0147755643434642,144.14582282120898,142.47275085449218,138.23186442057292,143.27581880065628,0.019300617318099494,60.578820829660025,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,0.0
601,601,2024-07-23,144.3839874267578,0.002684117358620092,142.56801359310546,143.31722412109374,138.4204076131185,143.477304005402,0.019323191396852554,59.96826939987884,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,0.0
602,602,2024-07-24,145.28700256347656,0.00623478424231967,145.0488303565015,144.28970642089843,138.60266621907553,143.8063401068701,0.0190755009404739,66.62507326837084,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,12.5
603,603,2024-07-25,146.9541015625,0.011409189598923642,148.13498253124575,145.1927261352539,139.03102162679036,144.37866037153006,0.018810533864565906,75.95538688860984,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,50.0
604,604,2024-07-26,148.21437072753906,0.008539372878010983,148.37315010536284,146.27932586669922,139.43655344645182,145.07606225444079,0.01844641343753235,77.80066100559168,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,50.0
605,605,2024-07-29,147.9166717529297,-0.0020105901252528403,149.58380178563382,146.72091217041014,139.89864857991537,145.5925367087115,0.013474787532219768,75.69185691804549,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,50.0
606,606,2024-07-30,151.08221435546875,0.021175068069866704,150.7944411548947,146.98785095214845,140.51223958333333,146.5906599172128,0.010592423765075784,79.7338943025878,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.0,-0.05618964003513138,-0.03838955305938141,-1.3024602026049048,1.0646387832699666,-0.2781449619414178,
607,607,2024-07-31,150.2387237548828,-0.005598633862759362,150.56617691349464,147.1793701171875,140.9852498372396,147.25394425133462,0.010832541596370055,75.05050053573402,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,
608,608,2024-08-01,142.78631591796875,-0.050876302305814,140.4047490648032,146.7000747680664,141.2019078572591,146.44164819072262,0.01979517588469588,58.64349130293269,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,
609,609,2024-08-02,135.075927734375,-0.05551217041150476,130.92798774814145,145.5936279296875,141.1354217529297,144.37515356229576,0.025822905278042377,37.240757439134356,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,
610,610,2024-08-05,130.41197204589844,-0.0351385925511174,130.36235376345476,144.2351287841797,140.95845591227214,141.83639328658714,0.0271941595349923,22.531831487537033,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,
611,611,2024-08-06,132.66456604003906,0.017125427175728895,134.65914723387752,143.0631866455078,140.82647603352865,140.1687883326693,0.028298272762041547,27.585253383750313,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,
612,612,2024-08-07,131.27529907226562,-0.010527244888702623,132.5653242363404,141.66201629638672,140.74146626790363,138.55179028532316,0.027823240890127998,27.085110663034584,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,0.0
613,613,2024-08-08,133.33934020996094,0.015600671266571643,133.5675896919796,140.3005401611328,140.66207936604818,137.60407208980277,0.028212811257041736,32.319093852769626,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,
614,614,2024-08-09,133.77597045898438,0.003269229583410085,133.82579712861977,138.85670013427733,140.68787994384766,136.90805361147213,0.027881053264689606,35.18414234342714,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,50.0
615,615,2024-08-12,131.69271850585938,-0.01569521985248523,132.56988434293376,137.23430480957032,140.49803568522137,135.95981086499708,0.02776735212452639,32.46561047338962,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,
616,616,2024-08-13,133.566650390625,0.01412928838620647,134.26438785967514,135.48274841308594,140.32930857340494,135.5246907787476,0.02691923927084706,34.23012250780687,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,
617,617,2024-08-14,135.51034545898438,0.014447380539111574,137.8926134574058,134.0099105834961,140.19957071940104,135.52208253879064,0.028191872393911136,34.71604845684624,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,
618,618,2024-08-15,136.66659545898438,0.008496362342255691,136.6167428850936,133.39793853759767,140.1765141805013,135.7301757970077,0.02474199924907006,34.53415159002152,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,0.0
619,619,2024-08-16,139.10865783691406,0.01771098881238675,139.28808739010884,133.80121154785155,140.31490783691407,136.34444525880883,0.017785511796258844,38.844263175837334,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,0.0
620,620,2024-08-19,142.46775817871094,0.023860376902728766,142.03915673271044,135.0067901611328,140.5715565999349,137.4577748806092,0.012850850210881318,39.14264603445616,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,0.0
621,621,2024-08-20,141.05235290527344,-0.009984597048460622,141.34142883153476,135.84556884765624,140.74199320475262,138.11133452145725,0.013738083946719524,38.58636881370945,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,0.0
622,622,2024-08-21,139.3279571533203,-0.01230056057673283,139.10865850925012,136.6508346557617,140.86751912434895,138.33253863634144,0.013986201184418257,44.990059563045186,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,0.0
623,623,2024-08-22,139.02891540527344,-0.0021486220932424352,140.00576528063007,137.21979217529298,140.90435282389322,138.45915259432905,0.013750124472333489,57.29236042185195,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,0.0
624,624,2024-08-23,142.0790252685547,0.02170148278444509,142.97612020240865,138.05009765625,141.06204121907552,139.11731126237007,0.014809336541792398,72.88575023735437,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,50.0
625,625,2024-08-26,142.05909729003906,-0.00014026965736838048,142.24849028708175,139.08673553466798,141.01398417154948,139.65218144921897,0.012978606442067999,70.19711608486674,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,0.0
626,626,2024-08-27,141.9195556640625,-0.0009827614558769022,141.6105625945124,139.92202606201172,140.79754180908202,140.06443130646323,0.013010692981963983,74.18337405600593,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,
627,627,2024-08-28,143.68382263183594,0.012354821710843896,144.85004569260005,140.73937377929687,140.64288482666015,140.722502456531,0.012877055190963268,73.82685589366174,0.0,0.20000000000000018,-0.010000000000000231,-0.2999999999999998,-0.20000000000000018,0.1549278228009099,0.7703398976767861,-2.639296187683282,-5.0413844996237795,1.210365202534347,
